id,inmate_id,location_id,date
82186,2012-1226018,112,2013-04-26
82187,2013-0126096,25,2013-04-22
82188,2013-0226169,81,2013-04-02
82189,2013-0314115,91,2013-03-28
82190,2013-0309058,140,2013-03-26
82191,2011-0824196,34,2013-04-18
82192,2008-0058134,139,2013-04-24
82193,2013-0309158,161,2013-04-05
82194,2013-0221190,77,2013-03-27
82195,2013-0218127,25,2013-03-28
82196,2012-1128179,23,2013-04-02
82197,2013-0109202,115,2013-04-18
82198,2012-0807105,20,2013-04-17
82199,2013-0311015,138,2013-03-25
82200,2010-0108216,139,2013-04-05
82201,2013-0315069,174,2013-04-04
82202,2013-0314171,9,2013-03-18
82203,2013-0315159,183,2013-03-21
82204,2013-0314090,57,2013-04-04
82205,2013-0315055,8,2013-04-08
82206,2013-0314031,39,2013-04-16
82207,2012-0303154,2,2013-04-22
82208,2013-0220140,54,2013-03-20
82209,2013-0211175,38,2013-03-27
82210,2013-0220092,25,2013-03-27
82211,2013-0125226,5,2013-04-23
82212,2012-1128049,25,2013-03-18
82213,2012-1031087,27,2013-04-16
82214,2013-0206027,226,2013-04-23
82215,2013-0315117,26,2013-03-18
82216,2011-0105116,23,2013-03-22
82217,2013-0315255,67,2013-04-04
82218,2013-0315215,174,2013-03-26
82219,2013-0118169,27,2013-04-23
82220,2012-0713117,39,2013-04-18
82221,2013-0130092,25,2013-03-19
82222,2013-0210197,54,2013-03-21
82223,2013-0315065,8,2013-04-08
82224,2011-0601243,68,2013-04-11
82225,2013-0314132,57,2013-03-20
82226,2013-0315166,26,2013-04-05
82227,2012-1130048,15,2013-06-28
82228,2013-0204086,39,2013-04-03
82229,2013-0204088,39,2013-04-03
82230,2011-1108057,99,2013-03-26
82231,2011-1103204,28,2013-04-04
82232,2013-0315004,47,2013-03-25
82233,2013-0128067,46,2013-03-21
82234,2013-0315018,15,2013-03-29
82235,2013-0314164,3,2013-03-18
82236,2012-1117130,12,2013-04-18
82237,2013-0315047,8,2013-05-02
82238,2013-0223168,126,2013-04-04
82239,2011-1016038,27,2013-04-25
82240,2013-0315098,174,2013-03-21
82241,2013-0221125,31,2013-03-28
82242,2012-0102200,1,2013-04-25
82243,2013-0215273,87,2013-03-19
82244,2013-0311148,47,2013-04-05
82245,2012-0811019,80,2013-03-22
82246,2013-0222157,193,2013-04-01
82247,2013-0215092,25,2013-04-02
82248,2013-0313044,100,2013-03-28
82249,2012-0709031,34,2013-03-22
82250,2013-0315062,85,2013-03-18
82251,2012-1216023,6,2013-04-16
82252,2013-0212126,55,2013-03-19
82253,2013-0314045,309,2013-03-22
82254,2012-1106087,68,2013-03-19
82255,2012-1114193,1691,2013-04-23
82256,2013-0208204,6,2013-04-15
82257,2013-0209169,25,2013-04-16
82258,2013-0225114,25,2013-04-02
82259,2013-0224027,407,2013-04-03
82260,2013-0308102,23,2013-04-01
82261,2013-0222058,161,2013-03-21
82262,2009-1111136,27,2013-04-17
82263,2012-0824082,23,2013-04-02
82264,2013-0216162,25,2013-04-11
82265,2013-0301054,179,2013-03-21
82266,2012-0707094,99,2013-04-09
82267,2013-0115099,140,2013-03-20
82268,2013-0314108,15,2013-04-25
82269,2013-0307199,59,2013-04-15
82270,2013-0313139,1961,2013-03-21
82271,2013-0203160,214,2013-03-21
82272,2011-0825093,20,2013-03-29
82273,2013-0315267,67,2013-04-11
82274,2011-1123115,20,2013-04-04
82275,2011-1229098,12,2013-04-24
82276,2013-0104169,5,2013-04-15
82277,2013-0314113,76,2013-04-23
82278,2013-0315273,50,2013-04-01
82279,2013-0124148,25,2013-04-24
82280,2013-0110061,90,2013-03-21
82281,2013-0306151,573,2013-03-22
82282,2012-1122062,3,2013-04-17
82283,2013-0309062,107,2013-04-05
82284,2010-0317257,29,2013-04-03
82285,2013-0306183,51,2013-03-18
82286,2012-1004163,28,2013-04-12
82287,2013-0125103,76,2013-04-17
82288,2012-1110022,35,2013-04-15
82289,2013-0211109,90,2013-04-11
82290,2013-0315279,26,2013-03-21
82291,2012-1006126,23,2013-03-25
82292,2011-0824157,47,2013-04-22
82293,2013-0213202,884,2013-04-08
82294,2013-0314068,156,2013-03-18
82295,2013-0131079,25,2013-04-03
82296,2013-0315252,406,2013-03-29
82297,2012-0711115,34,2013-03-22
82298,2013-0218027,25,2013-04-03
82299,2012-1013202,689,2013-03-18
82300,2013-0309049,57,2013-03-27
82301,2013-0314230,73,2013-04-03
82302,2013-0220064,25,2013-04-02
82303,2013-0306110,57,2013-03-27
82304,2013-0201217,60,2013-03-18
82305,2012-0512186,20,2013-04-17
82306,2013-0307160,2,2013-03-28
82307,2013-0129180,77,2013-04-18
82308,2013-0202170,25,2013-04-22
82309,2012-0728060,28,2013-04-16
82310,2013-0314149,73,2013-03-18
82311,2013-0315153,26,2013-03-22
82312,2013-0308120,161,2013-04-04
82313,2013-0315104,174,2013-04-04
82314,2012-1104074,99,2013-04-22
82315,2013-0211115,25,2013-03-28
82316,2013-0315125,174,2013-04-04
82317,2013-0301026,415,2013-03-19
82318,2013-0223191,81,2013-04-03
82319,2012-0825095,11,2013-04-04
82320,2013-0103171,5,2013-04-11
82321,2011-1219052,112,2013-04-18
82322,2013-0217038,25,2013-04-10
82323,2013-0309199,194,2013-04-05
82324,2013-0314232,199,2013-04-09
82325,2013-0206099,112,2013-03-20
82326,2010-0603119,139,2013-04-16
82327,2013-0315037,167,2013-03-29
82328,2013-0309223,17,2013-03-26
82329,2013-0209105,25,2013-03-18
82330,2012-1006093,102,2013-05-03
82331,2012-1218149,60,2013-03-22
82332,2013-0314088,57,2013-04-04
82333,2013-0315027,146,2013-03-25
82334,2012-1102183,32,2013-04-10
82335,2011-0825211,47,2013-04-22
82336,2013-0221078,259,2013-03-20
82337,2012-1208105,68,2013-04-17
82338,2013-0315106,186,2013-04-03
82339,2013-0314170,41,2013-03-20
82340,2013-0225117,25,2013-04-01
82341,2013-0307227,44,2013-04-16
82342,2011-1208131,100,2013-04-17
82343,2013-0313217,1021,2013-04-03
82344,2013-0214080,90,2013-04-11
82345,2013-0315080,174,2013-04-02
82346,2013-0309175,1221,2013-03-27
82347,2013-0314014,82,2013-04-05
82348,2013-0128060,25,2013-03-22
82349,2012-1021047,2,2013-04-12
82350,2013-0315034,229,2013-03-25
82351,2013-0216121,20,2013-04-01
82352,2012-1116041,12,2021-04-24
82353,2013-0315013,27,2013-03-28
82354,2013-0130082,58,2013-04-11
82355,2013-0315012,25,2013-04-02
82356,2013-0315208,141,2013-03-25
82357,2013-0209227,60,2013-04-16
82358,2013-0315197,153,2013-04-04
82359,2013-0126142,25,2013-04-22
82360,2013-0314086,114,2013-03-19
82361,2012-0623145,52,2013-03-28
82362,2013-0306095,25,2013-04-02
82363,2013-0201143,25,2013-04-15
82364,2013-0120138,192,2013-03-22
82365,2012-0916132,35,2013-03-21
82366,2013-0315167,153,2013-04-01
82367,2013-0314158,41,2013-04-02
82368,2013-0314094,41,2013-04-04
82369,2013-0312122,1962,2013-03-22
82370,2013-0309144,125,2013-03-21
82371,2013-0309186,81,2013-04-05
82372,2009-1120252,32,2013-04-17
82373,2012-0216202,45,2013-04-25
82374,2012-1129146,68,2013-03-28
82375,2012-1114169,66,2013-03-22
82376,2013-0303128,53,2013-03-28
82377,2011-1229099,12,2013-04-24
82378,2012-0824239,234,2013-03-20
82379,2013-0315232,406,2013-03-29
82380,2013-0201067,15,2013-04-19
82381,2013-0130083,25,2013-03-19
82382,2012-0502006,74,2013-04-22
82383,2013-0315222,88,2013-03-18
82384,2012-0704165,80,2013-04-18
82385,2013-0202137,168,2013-03-19
82386,2013-0109185,32,2013-03-27
82387,2012-1216056,25,2013-03-18
82388,2013-0302015,657,2013-03-19
82389,2013-0315083,134,2013-03-25
82390,2013-0227067,46,2013-04-11
82391,2012-0302146,6,2013-04-16
82392,2012-1201131,27,2013-03-22
82393,2013-0215102,25,2013-04-01
82394,2013-0130133,102,2013-04-02
82395,2013-0217015,81,2013-04-02
82396,2013-0130225,87,2013-04-15
82397,2012-0830167,37,2013-04-24
82398,2013-0307174,1388,2013-03-27
82399,2012-1026113,66,2013-03-20
82400,2013-0314127,69,2013-04-03
82401,2013-0224083,108,2013-03-22
82402,2012-1117098,20,2013-04-15
82403,2013-0219139,25,2013-04-03
82404,2013-0314134,30,2013-03-20
82405,2010-0307113,35,2013-04-16
82406,2013-0222113,66,2013-04-11
82407,2011-0820172,35,2013-03-18
82408,2013-0129071,28,2013-03-20
82409,2012-1004161,29,2013-03-20
82410,2013-0108192,87,2013-04-24
82411,2013-0314062,10,2013-03-20
82412,2013-0201097,25,2013-04-17
82413,2013-0104237,80,2013-04-22
82414,2013-0302053,126,2013-04-05
82415,2012-1116167,12,2013-04-18
82416,2013-0217010,1,2013-03-27
82417,2013-0215188,57,2013-04-03
82418,2013-0315005,80,2013-03-19
82419,2012-0621207,66,2013-03-20
82420,2009-1017152,31,2013-03-20
82421,2012-1121039,12,2013-04-18
82422,2012-0801176,139,2013-03-28
82423,2013-0308236,72,2013-03-22
82424,2013-0308156,194,2013-04-04
82425,2013-0306003,71,2013-03-21
82426,2013-0314241,55,2013-05-09
82427,2013-0314044,10,2013-03-20
82428,2012-1107134,20,2013-04-09
82429,2013-0310055,10,2013-09-22
82430,2013-0307057,25,2013-04-03
82431,2013-0115156,55,2013-04-16
82432,2013-0104029,173,2013-03-28
82433,2013-0314073,41,2013-04-04
82434,2013-0313036,422,2013-03-18
82435,2013-0308128,126,2013-04-04
82436,2013-0111037,11,2013-03-19
82437,2012-1017128,15,2013-04-17
82438,2013-0208132,46,2013-03-26
82439,2012-0920025,74,2013-05-14
82440,2013-0314112,66,2013-03-27
82441,2011-1230120,102,2013-04-26
82442,2012-0915074,56,2013-04-17
82443,2013-0212111,102,2013-03-19
82444,2013-0221117,81,2013-03-19
82445,2013-0315072,174,2013-04-02
82446,2013-0314071,39,2013-04-10
82447,2013-0312087,69,2013-03-27
82448,2013-0315143,134,2013-03-25
82449,2012-0107151,90,2013-03-25
82450,2013-0118061,15,2013-04-08
82451,2010-0914180,102,2013-05-09
82452,2012-0808192,87,2013-03-19
82453,2013-0216080,25,2013-03-25
82454,2013-0315274,8,2013-03-19
82455,2013-0306108,25,2013-04-02
82456,2013-0128178,55,2013-05-09
82457,2013-0315136,134,2013-03-25
82458,2010-0715237,59,2013-04-04
82459,2012-1117100,34,2013-04-15
82460,2013-0125183,25,2013-04-23
82461,2013-0213162,25,2013-03-27
82462,2013-0120122,99,2013-03-26
82463,2013-0309161,57,2013-04-05
82464,2013-0110089,112,2013-04-22
82465,2012-0720068,1,2013-04-23
82466,2012-1117046,29,2013-04-16
82467,2013-0314245,51,2013-04-11
82468,2013-0315190,26,2013-03-22
82469,2013-0215262,32,2013-04-02
82470,2007-0059073,52,2013-03-22
82471,2012-0903116,56,2013-04-04
82472,2013-0209194,68,2013-04-22
82473,2013-0315257,67,2013-03-18
82474,2012-0416142,25,2013-03-22
82475,2013-0315075,174,2013-04-04
82476,2013-0307203,34,2013-03-22
82477,2013-0217113,25,2013-04-19
82478,2013-0127136,25,2013-04-24
82479,2013-0314229,79,2013-03-28
82480,2013-0117156,35,2013-03-19
82481,2012-0819166,72,2013-03-22
82482,2012-1229148,47,2013-04-02
82483,2013-0210026,112,2013-04-19
82484,2012-1021197,47,2013-05-08
82485,2013-0225140,108,2013-03-22
82486,2013-0309136,57,2013-03-18
82487,2012-1010121,80,2013-04-12
82488,2013-0213141,25,2013-03-28
82489,2012-0622223,305,2013-04-18
82490,2013-0214110,100,2013-04-03
82491,2013-0202161,32,2013-04-17
82492,2013-0315270,67,2013-04-12
82493,2013-0130151,99,2013-03-20
82494,2013-0315088,26,2013-04-12
82495,2013-0215101,11,2013-04-03
82496,2013-0216127,439,2013-04-05
82497,2013-0315259,67,2013-03-18
82498,2013-0125134,35,2013-03-19
82499,2013-0315042,50,2013-03-20
82500,2012-1214007,2,2013-04-19
82501,2013-0311177,11,2013-03-18
82502,2013-0314150,41,2013-03-20
82503,2013-0105051,23,2013-04-02
82504,2013-0315149,153,2013-04-02
82505,2012-1229016,90,2013-03-20
82506,2011-0822042,28,2013-04-30
82507,2013-0314210,89,2013-03-28
82508,2011-0830082,58,2013-04-18
82509,2013-0221116,81,2013-04-04
82510,2012-0212002,32,2013-03-28
82511,2013-0123131,37,2013-03-29
82512,2013-0312043,251,2013-03-29
82513,2013-0309106,597,2013-03-18
82514,2012-1222118,247,2013-03-27
82515,2012-1220019,45,2013-04-03
82516,2012-1118037,2,2013-04-12
82517,2013-0314123,1397,2013-03-19
82518,2012-0525092,31,2013-03-18
82519,2013-0223129,25,2013-04-03
82520,2013-0206152,72,2013-04-01
82521,2012-1215101,102,2013-04-29
82522,2013-0314222,73,2013-04-03
82523,2011-1121173,51,2013-04-02
82524,2012-1127040,102,2013-04-26
82525,2013-0215193,25,2013-03-27
82526,2013-0315108,350,2013-04-04
82527,2013-0211146,25,2013-03-28
82528,2013-0220085,126,2013-04-04
82529,2013-0314197,71,2013-03-22
82530,2012-0914191,55,2013-05-02
82531,2013-0315246,85,2013-03-19
82532,2013-0314213,98,2013-03-18
82533,2013-0312100,165,2013-04-03
82534,2012-1202133,32,2013-04-22
82535,2013-0202214,82,2013-04-11
82536,2013-0201008,7,2013-04-25
82537,2013-0306104,25,2013-04-02
82538,2013-0223092,32,2013-03-27
82539,2010-0216101,102,2013-05-02
82540,2012-1114194,115,2013-04-23
82541,2013-0315079,186,2013-04-11
82542,2012-0620108,90,2013-04-16
82543,2013-0315241,61,2013-04-03
82544,2013-0314148,69,2013-04-03
82545,2013-0228023,22,2013-04-09
82546,2013-0314055,512,2013-03-20
82547,2009-0020752,139,2013-03-19
82548,2013-0216141,1005,2013-03-28
82549,2013-0315207,19,2013-03-22
82550,2011-0527094,100,2013-03-19
82551,2013-0223125,57,2013-03-22
82552,2012-1209070,91,2013-04-12
82553,2013-0121055,6,2013-04-25
82554,2013-0315052,134,2013-03-25
82555,2013-0315219,50,2013-03-18
82556,2013-0219185,194,2013-04-04
82557,2013-0129079,100,2013-04-10
82558,2012-0622105,68,2013-03-18
82559,2013-0202191,34,2013-04-16
82560,2013-0131143,192,2013-03-21
82561,2013-0217143,1897,2013-03-29
82562,2013-0312041,3,2013-05-02
82563,2013-0315162,134,2013-03-25
82564,2012-1004157,39,2013-04-17
82565,2013-0117103,56,2013-04-04
82566,2013-0314057,196,2013-03-18
82567,2013-0315077,174,2013-03-21
82568,2012-1110002,37,2013-04-02
82569,2012-1201015,684,2013-03-18
82570,2012-0408023,60,2013-03-28
82571,2013-0224042,25,2013-04-02
82572,2013-0314006,89,2013-03-21
82573,2013-0214170,25,2013-03-28
82574,2013-0307178,225,2013-03-22
82575,2012-1129130,72,2013-03-28
82576,2013-0215126,25,2013-04-03
82577,2013-0205108,102,2013-03-20
82578,2012-1217094,66,2013-04-18
82579,2013-0106147,6,2013-04-03
82580,2013-0315141,153,2013-03-21
82581,2012-1202051,12,2013-04-25
82582,2012-1215187,55,2013-04-09
82583,2013-0109136,32,2013-04-18
82584,2013-0305171,722,2013-03-20
82585,2013-0314195,20,2013-03-18
82586,2012-1103175,90,2013-04-18
82587,2013-0124121,1,2013-04-02
82588,2013-0314207,165,2013-03-18
82589,2013-0104230,7,2013-04-03
82590,2012-0810137,29,2013-04-16
82591,2013-0315154,26,2013-03-27
82592,2013-0309094,17,2013-03-21
82593,2011-0929078,39,2013-04-04
82594,2013-0205131,17,2013-04-12
82595,2013-0221039,41,2013-03-19
82596,2013-0216224,48,2013-03-28
82597,2013-0309168,173,2013-04-01
82598,2012-1113151,4,2013-04-26
82599,2013-0201124,25,2013-04-17
82600,2013-0126152,173,2013-04-18
82601,2011-1009113,20,2013-04-09
82602,2013-0315250,8,2013-03-22
82603,2013-0315221,50,2013-03-29
82604,2013-0314206,22,2013-03-28
82605,2012-1124097,15,2013-03-28
82606,2013-0307085,25,2013-04-02
82607,2013-0302140,57,2013-03-22
82608,2013-0128080,38,2013-04-17
82609,2013-0211209,52,2013-04-18
82610,2013-0222082,81,2013-04-04
82611,2013-0218129,25,2013-03-28
82612,2013-0314105,57,2013-04-02
82613,2013-0223013,193,2013-03-22
82614,2012-0418076,31,2013-04-17
82615,2012-0713195,34,2013-04-26
82616,2013-0315105,174,2013-04-02
82617,2012-0221057,7,2013-04-23
82618,2013-0315182,153,2013-04-02
82619,2012-1217130,138,2013-04-18
82620,2013-0130138,38,2013-03-19
82621,2013-0107136,115,2013-03-18
82622,2013-0309147,427,2013-03-19
82623,2013-0306075,657,2013-03-27
82624,2012-1019084,58,2013-04-11
82625,2013-0125126,91,2013-04-12
82626,2013-0315140,26,2013-04-17
82627,2013-0310148,161,2013-04-05
82628,2012-1017010,6,2013-04-23
82629,2013-0115098,32,2013-05-21
82630,2013-0212073,102,2013-03-19
82631,2013-0216117,81,2013-03-28
82632,2013-0310137,89,2013-03-26
82633,2012-1202156,39,2013-04-19
82634,2013-0201231,115,2013-04-17
82635,2013-0215139,11,2013-03-28
82636,2013-0125084,80,2013-03-27
82637,2012-0916141,91,2013-04-02
82638,2013-0313195,77,2013-04-11
82639,2013-0202018,29,2013-04-09
82640,2013-0314021,247,2013-04-03
82641,2013-0315103,153,2013-04-02
82642,2013-0103089,31,2013-04-25
82643,2012-1018241,39,2013-04-01
82644,2013-0315263,8,2013-03-18
82645,2013-0213127,83,2013-03-19
82646,2013-0203146,140,2013-03-27
82647,2013-0223102,17,2013-03-21
82648,2013-0226026,949,2013-04-09
82649,2012-1209157,5,2013-03-19
82650,2013-0202004,6,2013-03-19
82651,2012-0914211,60,2013-03-28
82652,2012-0530058,12,2013-04-29
82653,2012-0321226,44,2013-04-15
82654,2013-0314008,53,2013-03-28
82655,2013-0315107,350,2013-04-03
82656,2012-1204177,99,2013-03-20
82657,2013-0308141,57,2013-04-01
82658,2013-0102119,27,2013-04-18
82659,2011-0712081,482,2013-03-18
82660,2012-0826027,140,2013-04-01
82661,2013-0314102,108,2013-04-03
82662,2013-0301247,72,2013-03-22
82663,2013-0315066,85,2013-04-02
82664,2013-0315076,174,2013-04-03
82665,2012-1229079,34,2013-04-16
82666,2013-0131108,20,2013-03-20
82667,2013-0315084,26,2013-04-25
82668,2013-0203167,6,2013-05-02
82669,2013-0125131,58,2013-03-20
82670,2012-0819077,35,2013-03-18
82671,2013-0315092,153,2013-04-05
82672,2013-0220162,1157,2013-04-08
82673,2012-1115203,72,2013-04-11
82674,2013-0314117,76,2013-03-19
82675,2013-0314129,30,2013-03-20
82676,2013-0216135,81,2013-04-02
82677,2013-0110108,121,2013-03-22
82678,2009-0027851,47,2013-04-23
82679,2013-0129043,83,2013-04-19
82680,2013-0215143,81,2013-04-02
82681,2012-0817087,5,2013-03-25
82682,2013-0217013,347,2013-04-05
82683,2013-0314007,22,2013-03-28
82684,2013-0315209,406,2013-04-01
82685,2013-0222074,46,2013-03-21
82686,2012-0906140,47,2013-03-21
82687,2012-1207214,59,2013-04-22
82688,2013-0310170,30,2013-04-05
82689,2013-0128087,217,2013-04-15
82690,2012-0922229,28,2013-04-04
82691,2013-0314081,30,2013-04-03
82692,2013-0119160,2,2013-04-15
82693,2013-0315010,192,2013-03-21
82694,2012-0823028,35,2013-04-09
82695,2013-0315142,174,2013-04-03
82696,2013-0212045,25,2013-04-02
82697,2013-0315196,174,2013-04-04
82698,2012-0308138,99,2013-04-18
82699,2012-1212016,48,2013-04-02
82700,2013-0115188,20,2013-04-23
82701,2013-0223083,25,2013-04-02
82702,2013-0312107,1963,2013-04-02
82703,2013-0307163,1349,2013-03-28
82704,2013-0127049,11,2013-04-16
82705,2013-0314121,1964,2013-03-18
82706,2012-1224041,1,2013-04-29
82707,2012-1224047,1,2013-04-29
82708,2013-0308112,69,2013-03-26
82709,2013-0117139,3,2013-04-09
82710,2012-0903124,46,2013-03-19
82711,2012-0614148,15,2013-04-09
82712,2013-0206185,87,2013-04-23
82713,2011-0818247,20,2013-04-05
82714,2013-0216079,214,2013-03-22
82715,2013-0213211,51,2013-05-03
82716,2013-0314100,28,2013-04-09
82717,2010-0719201,48,2013-05-03
82718,2013-0131018,305,2013-03-19
82719,2013-0129086,37,2013-04-17
82720,2013-0315046,26,2013-03-18
82721,2012-1227166,2,2013-04-23
82722,2013-0212152,112,2013-03-19
82723,2013-0219019,82,2013-04-05
82724,2012-1202081,32,2013-04-23
82725,2013-0315008,2,2013-04-10
82726,2012-0316131,495,2013-03-18
82727,2013-0214123,25,2013-04-01
82728,2013-0309112,276,2013-03-27
82729,2013-0315100,153,2013-04-01
82730,2011-1029171,32,2013-04-25
82731,2012-0810140,4,2013-04-25
82732,2012-0804113,170,2013-04-02
82733,2013-0125026,9,2013-03-26
82734,2013-0211110,99,2013-03-19
82735,2013-0115184,112,2013-04-30
82736,2013-0310008,199,2013-04-04
82737,2009-0930127,139,2013-04-03
82738,2010-1026041,4,2013-04-02
82739,2013-0224013,657,2013-03-20
82740,2013-0315280,26,2013-04-09
82741,2012-0609054,29,2013-04-15
82742,2012-1222055,31,2013-03-20
82743,2013-0309183,415,2013-03-22
82744,2013-0314037,1965,2013-03-29
82745,2012-1118128,47,2013-04-12
82746,2013-0108038,68,2013-04-19
82747,2012-1001176,7,2013-04-23
82748,2013-0310059,31,2013-03-21
82749,2013-0315024,91,2013-03-22
82750,2013-0307126,52,2013-04-15
82751,2013-0309125,81,2013-04-05
82752,2012-0722175,3,2013-04-17
82753,2013-0209204,192,2013-03-21
82754,2012-0812081,6,2013-04-15
82755,2012-0901133,47,2013-04-17
82756,2013-0314131,57,2013-03-20
82757,2011-0805163,37,2013-05-02
82758,2013-0315172,26,2013-03-19
82759,2013-0315129,174,2013-04-04
82760,2012-1213062,52,2013-04-11
82761,2013-0301196,138,2013-04-04
82762,2013-0209159,112,2013-05-06
82763,2013-0315220,8,2013-04-01
82764,2012-0629071,37,2013-04-18
82765,2012-0208217,1,2013-04-08
82766,2011-0707048,35,2013-04-23
82767,2013-0310067,138,2013-03-21
82768,2013-0315231,174,2013-03-27
82769,2013-0311119,194,2013-03-18
82770,2012-0801021,4,2013-04-10
82771,2013-0311149,607,2013-03-21
82772,2013-0314075,11,2013-04-17
82773,2013-0205170,25,2013-03-20
82774,2013-0218085,81,2013-03-28
82775,2008-0009498,139,2013-03-18
82776,2012-1110121,68,2013-03-26
82777,2013-0220185,77,2013-04-13
82778,2012-1013060,1237,2013-03-21
82779,2012-1018234,34,2013-03-19
82780,2010-0305005,4,2013-05-13
82781,2013-0218143,126,2013-04-04
82782,2013-0208131,112,2013-04-19
82783,2013-0228182,81,2013-04-02
82784,2012-0826109,52,2013-04-30
82785,2012-0729145,138,2013-04-19
82786,2012-0825030,533,2013-03-19
82787,2013-0215201,25,2013-03-19
82788,2012-1210151,5,2013-04-18
82789,2013-0314077,30,2013-04-03
82790,2013-0308109,114,2013-04-05
82791,2013-0315028,229,2013-03-29
82792,2013-0315097,174,2013-04-02
82793,2012-1129102,55,2013-04-16
82794,2013-0314152,30,2013-03-21
82795,2012-1008130,87,2013-04-11
82796,2013-0313116,1966,2013-03-21
82797,2013-0114004,27,2013-04-18
82798,2013-0221051,126,2013-04-05
82799,2013-0117073,121,2013-04-16
82800,2013-0211093,12,2013-04-15
82801,2013-0315133,150,2013-04-03
82802,2012-0819068,28,2013-04-02
82803,2013-0204075,192,2013-03-22
82804,2013-0219146,25,2013-04-02
82805,2013-0314101,41,2013-04-03
